Ref,Val,Package,PosX,PosY,Rot,Side
"MMCU32","MMCU","PinHeader_1x01_P1.00mm_Vertical",64.926000,55.023000,0.000000,top
"MMCU33","MMCU","PinHeader_1x01_P1.00mm_Vertical",86.176000,59.523000,0.000000,top
"MMCU34","MMCU","PinHeader_1x01_P1.00mm_Vertical",88.426000,59.523000,0.000000,top
"MMCU35","MMCU","PinHeader_1x01_P1.00mm_Vertical",83.926000,59.523000,0.000000,top
"MMCU36","MMCU","PinHeader_1x01_P1.00mm_Vertical",90.646002,58.773000,0.000000,top
"MMCU38","MMCU","PinHeader_1x01_P1.00mm_Vertical",64.926000,53.023000,0.000000,top
"MMCU39","MMCU","PinHeader_1x01_P1.00mm_Vertical",64.926000,49.023000,0.000000,top
"MMCU40","MMCU","PinHeader_1x01_P1.00mm_Vertical",64.926000,47.023000,0.000000,top
"P1","P","Pin_D1.0mm_L10.0mm",30.590213,11.023000,0.000000,top
"P2","P","Pin_D1.0mm_L10.0mm",26.840213,11.023000,0.000000,top
"P3","P","Pin_D1.0mm_L10.0mm",23.090213,11.023000,0.000000,top
"P4","P","Pin_D1.0mm_L10.0mm",19.840213,11.023000,0.000000,top
"P5","P","Pin_D1.0mm_L10.0mm",16.590213,11.023000,0.000000,top
"P6","P","Pin_D1.0mm_L10.0mm",13.340213,11.023000,0.000000,top
"PP1","Motronic_88pin","88pin_STS",27.142400,111.606400,0.000000,top
